step,time_hours,demand,solar,price,soc,battery_flow_mw,emergency_generator_mw,curtail_solar_mw,fcas_reserve_mw,net_grid_power_mw,unmet_demand_mw,overvoltage_mw,step_cost,cum_cost
47,11.75,37.0,113.0,-22.0,0.23333333333333334,-28.070175438596497,0.0,0.0,0.0,-47.92982456140351,0.0,0.0,0.0,65187.141477377656
48,12.0,36.0,118.0,-30.0,0.3333333333333333,-42.10526315789473,0.0,0.0,0.0,-39.89473684210527,0.0,0.0,0.0,65215.41868267159
49,12.25,36.0,119.0,-33.0,0.43333333333333335,-42.105263157894754,0.0,0.0,0.0,-40.894736842105246,0.0,0.0,0.0,65230.56026161896
50,12.5,35.0,120.0,-35.0,0.5333333333333333,-42.10526315789473,0.0,0.0,0.0,-42.89473684210527,0.0,0.0,0.0,65220.731840566325
51,12.75,34.0,118.0,-37.0,0.6333333333333333,-42.10526315789473,0.0,0.0,0.0,-41.89473684210527,0.0,0.0,0.0,65223.37341951369
52,13.0,34.0,116.0,-40.0,0.7,-28.070175438596486,0.0,3.929824561403514,0.0,-50.0,0.0,7.105427357601002e-15,0.0,64949.90756540475
53,13.25,34.0,113.0,-35.0,0.7666666666666666,-28.070175438596486,0.0,0.9298245614035139,0.0,-50.0,0.0,7.105427357601002e-15,0.0,64675.78475838721
54,13.5,35.0,110.0,-30.0,0.8333333333333334,-28.070175438596536,0.0,0.0,0.0,-46.929824561403464,0.0,0.0,0.0,64440.13340412436
55,13.75,36.0,105.0,-25.0,0.9,-28.070175438596486,0.0,0.0,0.0,-40.929824561403514,0.0,0.0,0.0,64279.74779008928
56,14.0,36.0,100.0,-20.0,0.9333333333333333,-14.035087719298243,0.0,0.0,0.0,-49.96491228070175,0.0,0.0,0.0,63831.44131117268
57,14.25,37.0,96.0,-10.0,0.9666666666666667,-14.035087719298243,0.0,0.0,0.0,-44.96491228070175,0.0,0.0,0.0,63445.06850415514
58,14.5,38.0,91.0,0.0,1.0,-14.035087719298243,0.0,0.0,0.0,-38.96491228070175,0.0,0.0,0.0,63133.8056971376
59,14.75,39.0,86.0,10.0,1.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,62546.951323484165
60,15.0,40.0,82.0,20.0,1.0,0.0,0.0,0.0,0.0,-42.0,0.0,0.0,0.0,62022.201323484165
61,15.25,43.0,76.0,40.0,1.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,61610.51132348417
62,15.5,46.0,70.0,60.0,1.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,61311.32132348417
63,15.75,49.0,64.0,80.0,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,61124.631323484165
64,16.0,52.0,58.0,100.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,61050.44132348417
65,16.25,57.0,50.0,138.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,61354.881323484165
66,16.5,62.0,42.0,175.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,62406.57132348417
67,16.75,71.0,35.0,212.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,65632.13132348417
68,17.0,80.0,28.0,250.0,0.9666666666666667,12.666666666666663,0.0,0.0,0.0,39.333333333333336,0.0,0.0,0.0,71926.40910126195
69,17.25,89.0,22.0,300.0,0.9,25.333333333333325,0.0,0.0,0.0,41.66666666666667,0.0,0.0,0.0,78066.04687903973
70,17.5,98.0,16.0,350.0,0.8,37.99999999999999,0.0,0.0,0.0,44.00000000000001,0.0,0.0,0.0,85109.43465681751
71,17.75,104.0,11.0,395.0,0.7,38.00000000000003,0.0,0.0,0.0,54.99999999999997,0.0,0.0,0.0,102498.14465681747
72,18.0,110.0,6.0,440.0,0.6,37.99999999999999,0.0,0.0,0.0,66.0,0.0,0.0,0.0,121811.85465681751
73,18.25,112.0,4.0,460.0,0.5,37.99999999999999,0.0,0.0,0.0,70.0,0.0,0.0,0.0,134949.5146568175
74,18.5,114.0,1.0,480.0,0.4,37.99999999999999,0.0,0.0,0.0,75.0,0.0,0.0,0.0,150081.0146568175
75,18.75,115.0,0.0,490.0,0.3,38.000000000000014,0.0,0.0,0.0,76.99999999999999,0.0,0.0,0.0,162662.3046568175
76,19.0,116.0,0.0,500.0,0.2,37.99999999999999,0.0,0.0,0.0,78.0,0.0,0.0,0.0,174569.8146568175
77,19.25,115.0,0.0,500.0,0.1,38.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,185343.5746568175
78,19.5,114.0,0.0,500.0,0.0,38.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,195983.58465681752
79,19.75,111.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,243287.08465681752
80,20.0,108.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,256652.17465681751
81,20.25,103.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,268754.9246568175
82,20.5,98.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,279657.6746568175
83,20.75,92.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,289318.0346568175
84,21.0,85.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,297712.2746568175
85,21.25,79.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,304921.38465681754
86,21.5,74.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,311119.13465681754
87,21.75,68.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,316304.4946568175
88,22.0,62.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,320567.3546568175
89,22.25,58.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,324265.0146568175
90,22.5,54.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,327437.6746568175
91,22.75,50.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,330125.3346568175
92,23.0,46.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,332367.9946568175
93,23.25,44.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,334458.0346568175
94,23.5,42.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,336400.57465681754
95,23.75,40.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,338200.6146568175
96,24.0,40.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,340050.6146568175
97,24.25,39.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,341825.1246568175
98,24.5,39.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,343580.1246568175
99,24.75,38.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,345261.63465681754
100,25.0,38.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,346924.13465681754
101,25.25,37.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,348524.3946568175
102,25.5,36.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,350054.4046568175
103,25.75,36.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,351566.4046568175
104,26.0,35.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,353010.1646568175
105,26.25,35.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,354436.4146568175
106,26.5,34.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,355796.4246568175
107,26.75,34.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,357130.9246568175
108,27.0,34.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,358448.4246568175
109,27.25,33.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,359710.6846568175
110,27.5,33.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,360948.1846568175
111,27.75,32.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,362132.19465681753
112,28.0,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,363292.19465681753
113,28.25,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,364452.19465681753
114,28.5,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,365612.19465681753
115,28.75,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,366772.19465681753
116,29.0,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,367932.19465681753
117,29.25,32.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,369132.19465681753
118,29.5,33.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,370410.9546568175
119,29.75,34.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,371770.9646568175
120,30.0,34.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,373173.4646568175
121,30.25,35.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,374652.2246568175
122,30.5,36.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,376165.9746568175
123,30.75,37.0,4.0,141.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,377618.0146568175
124,31.0,38.0,6.0,145.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,379058.0246568175
125,31.25,40.0,9.0,149.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,380484.0346568175
126,31.5,42.0,12.0,152.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,381886.5446568175
127,31.75,43.0,18.0,156.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,383080.5446568175
128,32.0,45.0,24.0,160.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,384104.4546568175
129,32.25,46.0,29.0,150.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,384890.8646568175
130,32.5,48.0,34.0,140.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,385503.4546568175
131,32.75,49.0,39.0,130.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,385916.1146568175
132,33.0,50.0,44.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,386148.7746568175
133,33.25,50.0,48.0,105.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,386218.9346568175
134,33.5,49.0,53.0,90.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,386169.2946568175
135,33.75,48.0,58.0,75.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,386044.6546568175
136,34.0,48.0,62.0,60.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,385869.8146568175
137,34.25,47.0,67.0,50.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,385620.1746568175
138,34.5,46.0,72.0,40.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,385295.5346568175
139,34.75,45.0,76.0,30.0,0.0,0.0,0.0,0.0,0.0,-31.0,0.0,0.0,0.0,384908.2846568175
140,35.0,44.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,-36.0,0.0,0.0,0.0,384458.5346568175
141,35.25,43.0,83.0,13.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,383958.69465681753
142,35.5,42.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,383408.8546568175
143,35.75,41.0,90.0,-2.0,0.0,0.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,382796.6046568175
144,36.0,40.0,94.0,-10.0,0.03333333333333333,-14.035087719298247,0.0,0.0,0.0,-39.96491228070175,0.0,0.0,0.0,382473.2981779009
145,36.25,40.0,95.0,-13.0,0.06666666666666667,-14.035087719298247,0.0,0.0,0.0,-40.96491228070175,0.0,0.0,0.0,382136.6853708834
146,36.5,39.0,96.0,-15.0,0.13333333333333333,-28.070175438596493,0.0,0.0,0.0,-28.929824561403507,0.0,0.0,0.0,382127.3881902124
147,36.75,38.0,94.0,-18.0,0.2,-28.070175438596497,0.0,0.0,0.0,-27.929824561403503,0.0,0.0,0.0,382129.1525761773
148,37.0,38.0,92.0,-20.0,0.26666666666666666,-28.070175438596486,0.0,0.0,0.0,-25.929824561403514,0.0,0.0,0.0,382155.94696214225
149,37.25,38.0,89.0,-15.0,0.3333333333333333,-28.070175438596486,0.0,0.0,0.0,-22.929824561403514,0.0,0.0,0.0,382220.29134810716
150,37.5,39.0,86.0,-10.0,0.4,-28.070175438596507,0.0,0.0,0.0,-18.929824561403493,0.0,0.0,0.0,382334.7057340721
151,37.75,40.0,82.0,-5.0,0.4666666666666667,-28.070175438596486,0.0,0.0,0.0,-13.929824561403514,0.0,0.0,0.0,382511.71012003697
152,38.0,40.0,78.0,0.0,0.5333333333333333,-28.070175438596486,0.0,0.0,0.0,-9.929824561403514,0.0,0.0,0.0,382738.6245060019
153,38.25,41.0,74.0,10.0,0.6,-28.070175438596486,0.0,0.0,0.0,-4.929824561403514,0.0,0.0,0.0,383028.1288919668
154,38.5,42.0,71.0,20.0,0.6666666666666666,-28.070175438596486,0.0,0.0,0.0,-0.9298245614035139,0.0,0.0,0.0,383367.5432779317
155,38.75,43.0,68.0,30.0,0.7333333333333333,-28.070175438596486,0.0,0.0,0.0,3.070175438596486,0.0,0.0,0.0,383768.4708217913
156,39.0,44.0,64.0,40.0,0.8,-28.070175438596536,0.0,0.0,0.0,8.070175438596536,0.0,0.0,0.0,384270.91380424745
157,39.25,47.0,60.0,60.0,0.8666666666666667,-28.070175438596486,0.0,0.0,0.0,15.070175438596486,0.0,0.0,0.0,384980.1976638966
158,39.5,50.0,55.0,80.0,0.9,-14.035087719298243,0.0,0.0,0.0,9.035087719298243,0.0,0.0,0.0,385415.75925515546
159,39.75,53.0,50.0,100.0,0.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,385517.37347799324
160,40.0,56.0,46.0,120.0,1.0,-42.10526315789473,0.0,0.0,0.0,52.10526315789473,0.0,0.0,0.0,388086.8814835334
161,40.25,61.0,40.0,160.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,389120.30685749464
162,40.5,66.0,34.0,200.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,391001.51685749466
163,40.75,75.0,28.0,240.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,394235.01685749466
164,41.0,84.0,22.0,280.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,399119.76685749466
165,41.25,92.0,17.0,330.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,405965.20685749466
166,41.5,100.0,12.0,380.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,415096.89685749466
167,41.75,106.0,8.0,420.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,426245.39685749466
168,42.0,112.0,5.0,460.0,0.9,37.99999999999999,0.0,0.0,0.0,69.0,0.0,0.0,0.0,435267.55685749464
169,42.25,114.0,3.0,480.0,0.8,37.99999999999999,0.0,0.0,0.0,73.0,0.0,0.0,0.0,445141.46685749467
170,42.5,116.0,1.0,500.0,0.7,38.00000000000003,0.0,0.0,0.0,76.99999999999997,0.0,0.0,0.0,455915.37685749464
171,42.75,117.0,0.0,510.0,0.6,37.99999999999999,0.0,0.0,0.0,79.0,0.0,0.0,0.0,467154.1668574947
172,43.0,118.0,0.0,520.0,0.5,37.99999999999999,0.0,0.0,0.0,80.0,0.0,0.0,0.0,478729.1768574947
173,43.25,117.0,0.0,520.0,0.4,37.99999999999999,0.0,0.0,0.0,79.0,0.0,0.0,0.0,490165.43685749464
174,43.5,116.0,0.0,520.0,0.3,38.000000000000014,0.0,0.0,0.0,77.99999999999999,0.0,0.0,0.0,501462.94685749465
175,43.75,113.0,0.0,500.0,0.2,37.99999999999999,0.0,0.0,0.0,75.0,0.0,0.0,0.0,511969.2868574947
176,44.0,110.0,0.0,480.0,0.1,38.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,521714.37685749464
177,44.25,105.0,0.0,455.0,0.0,38.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,530397.1268574947
178,44.5,100.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,542033.0168574947
179,44.75,94.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,552373.3768574947
180,45.0,88.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,561503.7368574947
181,45.25,82.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,569396.5968574947
182,45.5,77.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,576230.5968574947
183,45.75,72.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,582080.8468574947
184,46.0,66.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,586948.7068574947
185,46.25,62.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,591211.3668574947
186,46.5,58.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,594909.0268574946
187,46.75,54.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,598081.6868574946
188,47.0,50.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,600769.3468574947
189,47.25,48.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,603253.3868574947
190,47.5,45.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,605503.4768574947
191,47.75,42.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,607530.0668574946
192,48.0,39.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,609236.4068574946
193,48.25,38.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,610879.9168574946
194,48.5,38.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,612494.9168574946
195,48.75,37.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,614048.9268574946
196,49.0,36.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,615533.9368574946
197,49.25,36.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,617000.9368574946
198,49.5,35.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,618400.9468574947
199,49.75,35.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,619774.6968574947
200,50.0,34.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,621092.2068574947
201,50.25,34.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,622384.2068574947
202,50.5,33.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,623621.7168574947
203,50.75,33.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,624842.7168574947
204,51.0,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,626002.7268574947
205,51.25,32.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,627138.7268574947
206,51.5,32.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,628258.7268574947
207,51.75,31.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,629328.2368574947
208,52.0,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,630374.4868574947
209,52.25,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,631420.7368574947
210,52.5,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,632466.9868574947
211,52.75,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,633513.2368574947
212,53.0,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,634559.4868574947
213,53.25,32.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,635679.4968574947
